lon,lat,built_up,urban_class,is_urban
7.017382,4.880399,257.0,Suburban,1
7.01829,4.880399,4763.0,High Urban,1
7.019199,4.880399,0.0,Rural,0
7.020108,4.880399,0.0,Rural,0
7.021017,4.880399,0.0,Rural,0
7.021926,4.880399,0.0,Rural,0
7.022834,4.880399,243.0,Suburban,1
7.023743,4.880399,1390.0,Urban,1
7.024652,4.880399,1336.0,Urban,1
7.025561,4.880399,4763.0,High Urban,1
7.02647,4.880399,4876.0,High Urban,1
7.027378,4.880399,4887.0,High Urban,1
7.028287,4.880399,4986.0,High Urban,1
7.029196,4.880399,5502.0,High Urban,1
7.030105,4.880399,5502.0,High Urban,1
7.031014,4.880399,4819.0,High Urban,1
7.031922,4.880399,5299.0,High Urban,1
7.032831,4.880399,5733.0,High Urban,1
7.03374,4.880399,5562.0,High Urban,1
7.034649,4.880399,4636.0,High Urban,1
7.035558,4.880399,5847.0,High Urban,1
7.036466,4.880399,4269.0,High Urban,1
7.037375,4.880399,4770.0,High Urban,1
7.038284,4.880399,5053.0,High Urban,1
7.039193,4.880399,4196.0,High Urban,1
7.040102,4.880399,4196.0,High Urban,1
7.04101,4.880399,4049.0,High Urban,1
7.041919,4.880399,3052.0,High Urban,1
7.042828,4.880399,3018.0,High Urban,1
7.043737,4.880399,2891.0,High Urban,1
7.044646,4.880399,2576.0,High Urban,1
7.045554,4.880399,2697.0,High Urban,1
7.046463,4.880399,1685.0,Urban,1
7.047372,4.880399,2936.0,High Urban,1
7.048281,4.880399,4040.0,High Urban,1
7.04919,4.880399,6242.0,High Urban,1
7.050098,4.880399,6242.0,High Urban,1
7.051007,4.880399,2002.0,Urban,1
7.051916,4.880399,2548.0,High Urban,1
7.052825,4.880399,2994.0,High Urban,1
7.053734,4.880399,3886.0,High Urban,1
7.054642,4.880399,5162.0,High Urban,1
7.055551,4.880399,4320.0,High Urban,1
7.05646,4.880399,3702.0,High Urban,1
7.057369,4.880399,4245.0,High Urban,1
7.058278,4.880399,2252.0,Urban,1
7.059186,4.880399,228.0,Suburban,1
7.060095,4.880399,228.0,Suburban,1
7.061004,4.880399,1622.0,Urban,1
7.061913,4.880399,1004.0,Urban,1
7.062822,4.880399,969.0,Urban,1
7.06373,4.880399,1983.0,Urban,1
7.064639,4.880399,801.0,Urban,1
7.065548,4.880399,1095.0,Urban,1
7.066457,4.880399,1640.0,Urban,1
7.067366,4.880399,615.0,Urban,1
7.068274,4.880399,145.0,Suburban,1
7.069183,4.880399,362.0,Suburban,1
7.070092,4.880399,362.0,Suburban,1
7.071001,4.880399,3084.0,High Urban,1
7.07191,4.880399,2660.0,High Urban,1
7.072818,4.880399,629.0,Urban,1
7.073727,4.880399,818.0,Urban,1
7.074636,4.880399,1739.0,Urban,1
7.075545,4.880399,867.0,Urban,1
7.076454,4.880399,4129.0,High Urban,1
7.077362,4.880399,413.0,Suburban,1
7.078271,4.880399,981.0,Urban,1
7.07918,4.880399,224.0,Suburban,1
7.080089,4.880399,224.0,Suburban,1
7.080998,4.880399,1189.0,Urban,1
7.081906,4.880399,189.0,Suburban,1
7.082815,4.880399,431.0,Suburban,1
7.083724,4.880399,648.0,Urban,1
7.084633,4.880399,648.0,Urban,1
7.085542,4.880399,0.0,Rural,0
7.086451,4.880399,0.0,Rural,0
7.087359,4.880399,0.0,Rural,0
7.088268,4.880399,0.0,Rural,0
7.089177,4.880399,0.0,Rural,0
7.090086,4.880399,0.0,Rural,0
7.090995,4.880399,0.0,Rural,0
7.091903,4.880399,0.0,Rural,0
7.092812,4.880399,0.0,Rural,0
7.093721,4.880399,0.0,Rural,0
7.09463,4.880399,680.0,Urban,1
7.095539,4.880399,680.0,Urban,1
7.096447,4.880399,1103.0,Urban,1
7.097356,4.880399,2036.0,Urban,1
7.098265,4.880399,2440.0,Urban,1
7.099174,4.880399,3258.0,High Urban,1
6.900146,4.87949,40.0,Suburban,1
6.901055,4.87949,40.0,Suburban,1
6.901964,4.87949,0.0,Rural,0
6.902872,4.87949,893.0,Urban,1
6.903781,4.87949,893.0,Urban,1
6.90469,4.87949,2470.0,Urban,1
6.905599,4.87949,4889.0,High Urban,1
6.906508,4.87949,4717.0,High Urban,1
6.907416,4.87949,4294.0,High Urban,1
6.908325,4.87949,5137.0,High Urban,1
6.909234,4.87949,4197.0,High Urban,1
6.910143,4.87949,1973.0,Urban,1
6.911052,4.87949,1973.0,Urban,1
6.91196,4.87949,1527.0,Urban,1
6.912869,4.87949,2679.0,High Urban,1
6.913778,4.87949,2694.0,High Urban,1
6.914687,4.87949,1988.0,Urban,1
6.915596,4.87949,1902.0,Urban,1
6.916504,4.87949,1902.0,Urban,1
6.917413,4.87949,596.0,Urban,1
6.918322,4.87949,1851.0,Urban,1
6.919231,4.87949,507.0,Urban,1
6.92014,4.87949,1196.0,Urban,1
6.921048,4.87949,1196.0,Urban,1
6.921957,4.87949,1456.0,Urban,1
6.922866,4.87949,2422.0,Urban,1
6.923775,4.87949,1823.0,Urban,1
6.924684,4.87949,5484.0,High Urban,1
6.925592,4.87949,2218.0,Urban,1
6.926501,4.87949,987.0,Urban,1
6.92741,4.87949,389.0,Suburban,1
6.928319,4.87949,221.0,Suburban,1
6.929228,4.87949,363.0,Suburban,1
6.930136,4.87949,1221.0,Urban,1
6.931045,4.87949,1221.0,Urban,1
6.931954,4.87949,1168.0,Urban,1
6.932863,4.87949,315.0,Suburban,1
6.933772,4.87949,459.0,Suburban,1
6.93468,4.87949,2004.0,Urban,1
6.935589,4.87949,2417.0,Urban,1
6.936498,4.87949,3191.0,High Urban,1
6.937407,4.87949,4574.0,High Urban,1
6.938316,4.87949,3894.0,High Urban,1
6.939224,4.87949,4858.0,High Urban,1
6.940133,4.87949,4399.0,High Urban,1
6.941042,4.87949,4399.0,High Urban,1
6.941951,4.87949,4149.0,High Urban,1
6.94286,4.87949,3937.0,High Urban,1
6.943768,4.87949,3980.0,High Urban,1
6.944677,4.87949,1658.0,Urban,1
6.945586,4.87949,4291.0,High Urban,1
6.946495,4.87949,1273.0,Urban,1
6.947404,4.87949,1304.0,Urban,1
6.948312,4.87949,1784.0,Urban,1
6.949221,4.87949,3401.0,High Urban,1
6.95013,4.87949,3903.0,High Urban,1
6.951039,4.87949,3903.0,High Urban,1
6.951948,4.87949,2127.0,Urban,1
6.952857,4.87949,2555.0,High Urban,1
6.953765,4.87949,1351.0,Urban,1
6.954674,4.87949,1312.0,Urban,1
6.955583,4.87949,335.0,Suburban,1
6.956492,4.87949,82.0,Suburban,1
6.957401,4.87949,82.0,Suburban,1
6.958309,4.87949,0.0,Rural,0
6.959218,4.87949,44.0,Suburban,1
6.960127,4.87949,7.0,Suburban,1
6.961036,4.87949,7.0,Suburban,1
6.961945,4.87949,179.0,Suburban,1
6.962853,4.87949,1082.0,Urban,1
6.963762,4.87949,311.0,Suburban,1
6.964671,4.87949,732.0,Urban,1
6.96558,4.87949,173.0,Suburban,1
6.966489,4.87949,575.0,Urban,1
6.967397,4.87949,165.0,Suburban,1
6.968306,4.87949,0.0,Rural,0
6.969215,4.87949,0.0,Rural,0
6.970124,4.87949,5.0,Suburban,1
6.971033,4.87949,5.0,Suburban,1
6.971941,4.87949,749.0,Urban,1
6.97285,4.87949,4183.0,High Urban,1
6.973759,4.87949,4893.0,High Urban,1
6.974668,4.87949,4094.0,High Urban,1
6.975577,4.87949,3975.0,High Urban,1
6.976485,4.87949,4313.0,High Urban,1
6.977394,4.87949,4751.0,High Urban,1
6.978303,4.87949,4083.0,High Urban,1
6.979212,4.87949,3805.0,High Urban,1
6.980121,4.87949,2409.0,Urban,1
6.981029,4.87949,2409.0,Urban,1
6.981938,4.87949,4138.0,High Urban,1
6.982847,4.87949,4611.0,High Urban,1
6.983756,4.87949,4406.0,High Urban,1
6.984665,4.87949,4690.0,High Urban,1
6.985573,4.87949,1836.0,Urban,1
6.986482,4.87949,5624.0,High Urban,1
6.987391,4.87949,3057.0,High Urban,1
6.9883,4.87949,406.0,Suburban,1
6.989209,4.87949,122.0,Suburban,1
6.990117,4.87949,202.0,Suburban,1
6.991026,4.87949,202.0,Suburban,1
6.991935,4.87949,202.0,Suburban,1
6.992844,4.87949,2352.0,Urban,1
6.993753,4.87949,4521.0,High Urban,1
6.994661,4.87949,5011.0,High Urban,1
6.99557,4.87949,6615.0,High Urban,1
6.996479,4.87949,5375.0,High Urban,1
6.997388,4.87949,3850.0,High Urban,1
6.998297,4.87949,5442.0,High Urban,1
6.999205,4.87949,3044.0,High Urban,1
7.000114,4.87949,430.0,Suburban,1
7.001023,4.87949,430.0,Suburban,1
7.001932,4.87949,2204.0,Urban,1
7.002841,4.87949,2067.0,Urban,1
7.003749,4.87949,4621.0,High Urban,1
7.004658,4.87949,4449.0,High Urban,1
7.005567,4.87949,4792.0,High Urban,1
7.006476,4.87949,4993.0,High Urban,1
7.007385,4.87949,4402.0,High Urban,1
7.008293,4.87949,4152.0,High Urban,1
7.009202,4.87949,6053.0,High Urban,1
7.010111,4.87949,5344.0,High Urban,1
7.01102,4.87949,5344.0,High Urban,1
7.011929,4.87949,5573.0,High Urban,1
7.012837,4.87949,3708.0,High Urban,1
7.013746,4.87949,1672.0,Urban,1
7.014655,4.87949,8.0,Suburban,1
7.015564,4.87949,70.0,Suburban,1
7.016473,4.87949,1717.0,Urban,1
7.017382,4.87949,1356.0,Urban,1
7.01829,4.87949,19.0,Suburban,1
7.019199,4.87949,0.0,Rural,0
7.020108,4.87949,0.0,Rural,0
7.021017,4.87949,0.0,Rural,0
7.021926,4.87949,0.0,Rural,0
7.022834,4.87949,156.0,Suburban,1
7.023743,4.87949,39.0,Suburban,1
7.024652,4.87949,997.0,Urban,1
7.025561,4.87949,3835.0,High Urban,1
7.02647,4.87949,4429.0,High Urban,1
7.027378,4.87949,4576.0,High Urban,1
7.028287,4.87949,5127.0,High Urban,1
7.029196,4.87949,3542.0,High Urban,1
7.030105,4.87949,5369.0,High Urban,1
7.031014,4.87949,5369.0,High Urban,1
7.031922,4.87949,5056.0,High Urban,1
7.032831,4.87949,5596.0,High Urban,1
7.03374,4.87949,5218.0,High Urban,1
7.034649,4.87949,4606.0,High Urban,1
7.035558,4.87949,5476.0,High Urban,1
7.036466,4.87949,5879.0,High Urban,1
7.037375,4.87949,5359.0,High Urban,1
7.038284,4.87949,5874.0,High Urban,1
7.039193,4.87949,5523.0,High Urban,1
7.040102,4.87949,5523.0,High Urban,1
7.04101,4.87949,4416.0,High Urban,1
7.041919,4.87949,4307.0,High Urban,1
7.042828,4.87949,2036.0,Urban,1
7.043737,4.87949,3491.0,High Urban,1
7.044646,4.87949,5677.0,High Urban,1
7.045554,4.87949,3101.0,High Urban,1
7.046463,4.87949,2199.0,Urban,1
7.047372,4.87949,3912.0,High Urban,1
7.048281,4.87949,3795.0,High Urban,1
7.04919,4.87949,4171.0,High Urban,1
7.050098,4.87949,4171.0,High Urban,1
7.051007,4.87949,5470.0,High Urban,1
7.051916,4.87949,4408.0,High Urban,1
7.052825,4.87949,2930.0,High Urban,1
7.053734,4.87949,4984.0,High Urban,1
7.054642,4.87949,4228.0,High Urban,1
7.055551,4.87949,5023.0,High Urban,1
7.05646,4.87949,4832.0,High Urban,1
7.057369,4.87949,3576.0,High Urban,1
7.058278,4.87949,2600.0,High Urban,1
7.059186,4.87949,3461.0,High Urban,1
7.060095,4.87949,3461.0,High Urban,1
7.061004,4.87949,158.0,Suburban,1
7.061913,4.87949,296.0,Suburban,1
7.062822,4.87949,588.0,Urban,1
7.06373,4.87949,1242.0,Urban,1
7.064639,4.87949,463.0,Suburban,1
7.065548,4.87949,150.0,Suburban,1
7.066457,4.87949,1588.0,Urban,1
7.067366,4.87949,2150.0,Urban,1
7.068274,4.87949,828.0,Urban,1
7.069183,4.87949,2742.0,High Urban,1
7.070092,4.87949,2742.0,High Urban,1
7.071001,4.87949,2847.0,High Urban,1
7.07191,4.87949,1877.0,Urban,1
7.072818,4.87949,756.0,Urban,1
7.073727,4.87949,1583.0,Urban,1
7.074636,4.87949,3643.0,High Urban,1
7.075545,4.87949,771.0,Urban,1
7.076454,4.87949,2441.0,Urban,1
7.077362,4.87949,219.0,Suburban,1
7.078271,4.87949,665.0,Urban,1
7.07918,4.87949,1487.0,Urban,1
7.080089,4.87949,1487.0,Urban,1
7.080998,4.87949,2106.0,Urban,1
7.081906,4.87949,312.0,Suburban,1
7.082815,4.87949,82.0,Suburban,1
7.083724,4.87949,82.0,Suburban,1
7.084633,4.87949,0.0,Rural,0
7.085542,4.87949,0.0,Rural,0
7.086451,4.87949,0.0,Rural,0
7.087359,4.87949,0.0,Rural,0
7.088268,4.87949,0.0,Rural,0
7.089177,4.87949,0.0,Rural,0
7.090086,4.87949,0.0,Rural,0
7.090995,4.87949,0.0,Rural,0
7.091903,4.87949,0.0,Rural,0
7.092812,4.87949,0.0,Rural,0
7.093721,4.87949,0.0,Rural,0
7.09463,4.87949,318.0,Suburban,1
7.095539,4.87949,1289.0,Urban,1
7.096447,4.87949,6130.0,High Urban,1
7.097356,4.87949,1478.0,Urban,1
7.098265,4.87949,3825.0,High Urban,1
7.099174,4.87949,3184.0,High Urban,1
6.900146,4.878582,67.0,Suburban,1
6.901055,4.878582,67.0,Suburban,1
6.901964,4.878582,0.0,Rural,0
6.902872,4.878582,21.0,Suburban,1
6.903781,4.878582,21.0,Suburban,1
6.90469,4.878582,3396.0,High Urban,1
6.905599,4.878582,4913.0,High Urban,1
6.906508,4.878582,4023.0,High Urban,1
6.907416,4.878582,5640.0,High Urban,1
6.908325,4.878582,5048.0,High Urban,1
6.909234,4.878582,942.0,Urban,1
6.910143,4.878582,1826.0,Urban,1
6.911052,4.878582,1826.0,Urban,1
6.91196,4.878582,3565.0,High Urban,1
6.912869,4.878582,5533.0,High Urban,1
6.913778,4.878582,2253.0,Urban,1
6.914687,4.878582,2092.0,Urban,1
6.915596,4.878582,2565.0,High Urban,1
6.916504,4.878582,178.0,Suburban,1
6.917413,4.878582,1485.0,Urban,1
6.918322,4.878582,2952.0,High Urban,1
6.919231,4.878582,2053.0,Urban,1
6.92014,4.878582,1933.0,Urban,1
6.921048,4.878582,1933.0,Urban,1
6.921957,4.878582,1391.0,Urban,1
6.922866,4.878582,622.0,Urban,1
6.923775,4.878582,955.0,Urban,1
6.924684,4.878582,3268.0,High Urban,1
6.925592,4.878582,772.0,Urban,1
6.926501,4.878582,1726.0,Urban,1
6.92741,4.878582,1198.0,Urban,1
6.928319,4.878582,1198.0,Urban,1
6.929228,4.878582,208.0,Suburban,1
6.930136,4.878582,1297.0,Urban,1
6.931045,4.878582,1297.0,Urban,1
6.931954,4.878582,2003.0,Urban,1
6.932863,4.878582,1365.0,Urban,1
6.933772,4.878582,2192.0,Urban,1
6.93468,4.878582,3155.0,High Urban,1
6.935589,4.878582,2615.0,High Urban,1
6.936498,4.878582,3027.0,High Urban,1
6.937407,4.878582,4682.0,High Urban,1
6.938316,4.878582,4729.0,High Urban,1
6.939224,4.878582,5569.0,High Urban,1
6.940133,4.878582,5163.0,High Urban,1
6.941042,4.878582,5163.0,High Urban,1
6.941951,4.878582,5274.0,High Urban,1
6.94286,4.878582,4236.0,High Urban,1
6.943768,4.878582,3729.0,High Urban,1
6.944677,4.878582,1037.0,Urban,1
6.945586,4.878582,1370.0,Urban,1
6.946495,4.878582,2677.0,High Urban,1
6.947404,4.878582,2075.0,Urban,1
6.948312,4.878582,434.0,Suburban,1
6.949221,4.878582,1702.0,Urban,1
6.95013,4.878582,1319.0,Urban,1
6.951039,4.878582,1319.0,Urban,1
6.951948,4.878582,1879.0,Urban,1
6.952857,4.878582,3369.0,High Urban,1
6.953765,4.878582,2033.0,Urban,1
6.954674,4.878582,1006.0,Urban,1
6.955583,4.878582,24.0,Suburban,1
6.956492,4.878582,1614.0,Urban,1
6.957401,4.878582,10.0,Suburban,1
6.958309,4.878582,0.0,Rural,0
6.959218,4.878582,2.0,Suburban,1
6.960127,4.878582,88.0,Suburban,1
6.961036,4.878582,88.0,Suburban,1
6.961945,4.878582,829.0,Urban,1
6.962853,4.878582,2190.0,Urban,1
6.963762,4.878582,2023.0,Urban,1
6.964671,4.878582,2239.0,Urban,1
6.96558,4.878582,1753.0,Urban,1
6.966489,4.878582,3165.0,High Urban,1
6.967397,4.878582,833.0,Urban,1
6.968306,4.878582,9.0,Suburban,1
6.969215,4.878582,0.0,Rural,0
6.970124,4.878582,529.0,Urban,1
6.971033,4.878582,529.0,Urban,1
6.971941,4.878582,288.0,Suburban,1
6.97285,4.878582,3235.0,High Urban,1
6.973759,4.878582,4567.0,High Urban,1
6.974668,4.878582,4203.0,High Urban,1
6.975577,4.878582,3647.0,High Urban,1
6.976485,4.878582,4773.0,High Urban,1
6.977394,4.878582,5042.0,High Urban,1
6.978303,4.878582,5069.0,High Urban,1
6.979212,4.878582,5657.0,High Urban,1
6.980121,4.878582,4405.0,High Urban,1
6.981029,4.878582,4405.0,High Urban,1
6.981938,4.878582,5147.0,High Urban,1
6.982847,4.878582,4620.0,High Urban,1
6.983756,4.878582,5099.0,High Urban,1
6.984665,4.878582,3530.0,High Urban,1
6.985573,4.878582,3768.0,High Urban,1
6.986482,4.878582,4846.0,High Urban,1
6.987391,4.878582,3327.0,High Urban,1
6.9883,4.878582,207.0,Suburban,1
6.989209,4.878582,2932.0,High Urban,1
6.990117,4.878582,3327.0,High Urban,1
6.991026,4.878582,3327.0,High Urban,1
6.991935,4.878582,80.0,Suburban,1
6.992844,4.878582,2932.0,High Urban,1
6.993753,4.878582,2748.0,High Urban,1
6.994661,4.878582,5419.0,High Urban,1
6.99557,4.878582,4896.0,High Urban,1
6.996479,4.878582,4551.0,High Urban,1
6.997388,4.878582,5378.0,High Urban,1
6.998297,4.878582,5023.0,High Urban,1
6.999205,4.878582,4544.0,High Urban,1
7.000114,4.878582,626.0,Urban,1
7.001023,4.878582,626.0,Urban,1
7.001932,4.878582,2474.0,Urban,1
7.002841,4.878582,2385.0,Urban,1
7.003749,4.878582,4633.0,High Urban,1
7.004658,4.878582,5401.0,High Urban,1
7.005567,4.878582,5600.0,High Urban,1
7.006476,4.878582,4879.0,High Urban,1
7.007385,4.878582,4393.0,High Urban,1
7.008293,4.878582,4306.0,High Urban,1
7.009202,4.878582,5704.0,High Urban,1
7.010111,4.878582,5115.0,High Urban,1
7.01102,4.878582,5115.0,High Urban,1
7.011929,4.878582,4334.0,High Urban,1
7.012837,4.878582,3068.0,High Urban,1
7.013746,4.878582,4045.0,High Urban,1
7.014655,4.878582,2437.0,Urban,1
7.015564,4.878582,1802.0,Urban,1
7.016473,4.878582,3417.0,High Urban,1
7.017382,4.878582,1696.0,Urban,1
7.01829,4.878582,466.0,Suburban,1
7.019199,4.878582,12.0,Suburban,1
7.020108,4.878582,0.0,Rural,0
7.021017,4.878582,0.0,Rural,0
7.021926,4.878582,0.0,Rural,0
7.022834,4.878582,0.0,Rural,0
7.023743,4.878582,3417.0,High Urban,1
7.024652,4.878582,478.0,Suburban,1
7.025561,4.878582,3898.0,High Urban,1
7.02647,4.878582,4551.0,High Urban,1
7.027378,4.878582,5283.0,High Urban,1
7.028287,4.878582,5057.0,High Urban,1
7.029196,4.878582,5164.0,High Urban,1
7.030105,4.878582,5074.0,High Urban,1
7.031014,4.878582,5074.0,High Urban,1
7.031922,4.878582,6007.0,High Urban,1
7.032831,4.878582,4521.0,High Urban,1
7.03374,4.878582,4958.0,High Urban,1
7.034649,4.878582,5284.0,High Urban,1
7.035558,4.878582,5077.0,High Urban,1
7.036466,4.878582,4337.0,High Urban,1
7.037375,4.878582,4511.0,High Urban,1
7.038284,4.878582,4682.0,High Urban,1
7.039193,4.878582,3851.0,High Urban,1
7.040102,4.878582,6046.0,High Urban,1
7.04101,4.878582,6046.0,High Urban,1
7.041919,4.878582,3574.0,High Urban,1
7.042828,4.878582,4775.0,High Urban,1
7.043737,4.878582,1993.0,Urban,1
7.044646,4.878582,1503.0,Urban,1
7.045554,4.878582,1543.0,Urban,1
7.046463,4.878582,1342.0,Urban,1
7.047372,4.878582,3072.0,High Urban,1
7.048281,4.878582,3915.0,High Urban,1
7.04919,4.878582,4480.0,High Urban,1
7.050098,4.878582,4480.0,High Urban,1
7.051007,4.878582,5114.0,High Urban,1
7.051916,4.878582,4609.0,High Urban,1
7.052825,4.878582,2076.0,Urban,1
7.053734,4.878582,2812.0,High Urban,1
7.054642,4.878582,4891.0,High Urban,1
7.055551,4.878582,5522.0,High Urban,1
7.05646,4.878582,4616.0,High Urban,1
7.057369,4.878582,3241.0,High Urban,1
7.058278,4.878582,4332.0,High Urban,1
7.059186,4.878582,5242.0,High Urban,1
7.060095,4.878582,5242.0,High Urban,1
7.061004,4.878582,733.0,Urban,1
7.061913,4.878582,644.0,Urban,1
7.062822,4.878582,373.0,Suburban,1
7.06373,4.878582,97.0,Suburban,1
7.064639,4.878582,491.0,Suburban,1
7.065548,4.878582,589.0,Urban,1
7.066457,4.878582,616.0,Urban,1
7.067366,4.878582,437.0,Suburban,1
7.068274,4.878582,1600.0,Urban,1
7.069183,4.878582,3343.0,High Urban,1
7.070092,4.878582,3343.0,High Urban,1
7.071001,4.878582,2336.0,Urban,1
7.07191,4.878582,1470.0,Urban,1
7.072818,4.878582,729.0,Urban,1
7.073727,4.878582,2215.0,Urban,1
7.074636,4.878582,644.0,Urban,1
7.075545,4.878582,520.0,Urban,1
7.076454,4.878582,1421.0,Urban,1
7.077362,4.878582,210.0,Suburban,1
7.078271,4.878582,1141.0,Urban,1
7.07918,4.878582,2589.0,High Urban,1
7.080089,4.878582,2589.0,High Urban,1
7.080998,4.878582,1601.0,Urban,1
7.081906,4.878582,33.0,Suburban,1
7.082815,4.878582,0.0,Rural,0
7.083724,4.878582,0.0,Rural,0
7.084633,4.878582,0.0,Rural,0
7.085542,4.878582,0.0,Rural,0
7.086451,4.878582,0.0,Rural,0
7.087359,4.878582,0.0,Rural,0
7.088268,4.878582,0.0,Rural,0
7.089177,4.878582,0.0,Rural,0
7.090086,4.878582,0.0,Rural,0
7.090995,4.878582,0.0,Rural,0
7.091903,4.878582,0.0,Rural,0
7.092812,4.878582,0.0,Rural,0
7.093721,4.878582,0.0,Rural,0
7.09463,4.878582,1245.0,Urban,1
7.095539,4.878582,1433.0,Urban,1
7.096447,4.878582,287.0,Suburban,1
7.097356,4.878582,1774.0,Urban,1
7.098265,4.878582,3512.0,High Urban,1
7.099174,4.878582,4333.0,High Urban,1
6.900146,4.877673,0.0,Rural,0
6.901055,4.877673,0.0,Rural,0
6.901964,4.877673,1.0,Suburban,1
6.902872,4.877673,78.0,Suburban,1
6.903781,4.877673,171.0,Suburban,1
6.90469,4.877673,2487.0,Urban,1
6.905599,4.877673,4242.0,High Urban,1
6.906508,4.877673,3601.0,High Urban,1
6.907416,4.877673,4178.0,High Urban,1
6.908325,4.877673,4856.0,High Urban,1
6.909234,4.877673,2714.0,High Urban,1
6.910143,4.877673,1829.0,Urban,1
6.911052,4.877673,1829.0,Urban,1
6.91196,4.877673,2234.0,Urban,1
6.912869,4.877673,2271.0,Urban,1
6.913778,4.877673,853.0,Urban,1
6.914687,4.877673,2784.0,High Urban,1
6.915596,4.877673,2880.0,High Urban,1
6.916504,4.877673,372.0,Suburban,1
6.917413,4.877673,507.0,Urban,1
6.918322,4.877673,3298.0,High Urban,1
6.919231,4.877673,1966.0,Urban,1
6.92014,4.877673,3766.0,High Urban,1
6.921048,4.877673,3766.0,High Urban,1
6.921957,4.877673,884.0,Urban,1
6.922866,4.877673,66.0,Suburban,1
6.923775,4.877673,2339.0,Urban,1
6.924684,4.877673,2924.0,High Urban,1
6.925592,4.877673,1633.0,Urban,1
6.926501,4.877673,1509.0,Urban,1
6.92741,4.877673,1590.0,Urban,1
6.928319,4.877673,637.0,Urban,1
6.929228,4.877673,65.0,Suburban,1
6.930136,4.877673,379.0,Suburban,1
6.931045,4.877673,379.0,Suburban,1
6.931954,4.877673,1123.0,Urban,1
6.932863,4.877673,1546.0,Urban,1
6.933772,4.877673,2644.0,High Urban,1
6.93468,4.877673,4064.0,High Urban,1
6.935589,4.877673,2909.0,High Urban,1
6.936498,4.877673,4641.0,High Urban,1
6.937407,4.877673,5163.0,High Urban,1
6.938316,4.877673,6049.0,High Urban,1
6.939224,4.877673,5267.0,High Urban,1
6.940133,4.877673,5195.0,High Urban,1
6.941042,4.877673,5195.0,High Urban,1
6.941951,4.877673,5072.0,High Urban,1
6.94286,4.877673,5256.0,High Urban,1
6.943768,4.877673,4270.0,High Urban,1
6.944677,4.877673,503.0,Urban,1
6.945586,4.877673,55.0,Suburban,1
6.946495,4.877673,219.0,Suburban,1
6.947404,4.877673,365.0,Suburban,1
6.948312,4.877673,209.0,Suburban,1
6.949221,4.877673,2555.0,High Urban,1
6.95013,4.877673,874.0,Urban,1
6.951039,4.877673,874.0,Urban,1
6.951948,4.877673,2757.0,High Urban,1
6.952857,4.877673,1609.0,Urban,1
6.953765,4.877673,718.0,Urban,1
6.954674,4.877673,125.0,Suburban,1
6.955583,4.877673,387.0,Suburban,1
6.956492,4.877673,1243.0,Urban,1
6.957401,4.877673,139.0,Suburban,1
6.958309,4.877673,139.0,Suburban,1
6.959218,4.877673,75.0,Suburban,1
6.960127,4.877673,509.0,Urban,1
6.961036,4.877673,509.0,Urban,1
6.961945,4.877673,1190.0,Urban,1
6.962853,4.877673,2533.0,High Urban,1
6.963762,4.877673,3352.0,High Urban,1
6.964671,4.877673,3404.0,High Urban,1
6.96558,4.877673,2607.0,High Urban,1
6.966489,4.877673,3246.0,High Urban,1
6.967397,4.877673,1038.0,Urban,1
6.968306,4.877673,2.0,Suburban,1
6.969215,4.877673,0.0,Rural,0
6.970124,4.877673,151.0,Suburban,1
6.971033,4.877673,151.0,Suburban,1
6.971941,4.877673,1688.0,Urban,1
6.97285,4.877673,1688.0,Urban,1
6.973759,4.877673,3960.0,High Urban,1
6.974668,4.877673,4668.0,High Urban,1
6.975577,4.877673,4269.0,High Urban,1
6.976485,4.877673,5002.0,High Urban,1
6.977394,4.877673,4643.0,High Urban,1
6.978303,4.877673,5033.0,High Urban,1
6.979212,4.877673,6138.0,High Urban,1
6.980121,4.877673,5411.0,High Urban,1
6.981029,4.877673,5411.0,High Urban,1
6.981938,4.877673,3824.0,High Urban,1
6.982847,4.877673,5754.0,High Urban,1
6.983756,4.877673,5146.0,High Urban,1
6.984665,4.877673,5096.0,High Urban,1
6.985573,4.877673,5561.0,High Urban,1
6.986482,4.877673,4150.0,High Urban,1
6.987391,4.877673,5281.0,High Urban,1
6.9883,4.877673,1656.0,Urban,1
6.989209,4.877673,1656.0,Urban,1
6.990117,4.877673,134.0,Suburban,1
6.991026,4.877673,134.0,Suburban,1
6.991935,4.877673,633.0,Urban,1
6.992844,4.877673,3302.0,High Urban,1
6.993753,4.877673,4795.0,High Urban,1
6.994661,4.877673,4468.0,High Urban,1
6.99557,4.877673,4747.0,High Urban,1
6.996479,4.877673,5202.0,High Urban,1
6.997388,4.877673,4663.0,High Urban,1
6.998297,4.877673,4609.0,High Urban,1
6.999205,4.877673,4413.0,High Urban,1
7.000114,4.877673,1696.0,Urban,1
7.001023,4.877673,1696.0,Urban,1
7.001932,4.877673,1387.0,Urban,1
7.002841,4.877673,3285.0,High Urban,1
7.003749,4.877673,3852.0,High Urban,1
7.004658,4.877673,4527.0,High Urban,1
7.005567,4.877673,4771.0,High Urban,1
7.006476,4.877673,5555.0,High Urban,1
7.007385,4.877673,3758.0,High Urban,1
7.008293,4.877673,4925.0,High Urban,1
7.009202,4.877673,4739.0,High Urban,1
7.010111,4.877673,5277.0,High Urban,1
7.01102,4.877673,5277.0,High Urban,1
7.011929,4.877673,5720.0,High Urban,1
7.012837,4.877673,3251.0,High Urban,1
